ROUTEID,TRANSID,INCEPTADDR,SENDPOS
16,56945,福安市溪柄镇黄兰村新村路3号,福安市溪柄镇黄兰村卫生所(黄锐松)
16,56948,福建省宁德市柘荣县东源乡东源村荣源街8-11号,宁德市众世康医药连锁有限公司柘荣康平分店
16,56955,福安市甘棠镇中心街117号,福安市棠春医药商店	
16,56956,福安市下白石镇通弯洋村内,福安市下百石镇通弯洋村卫生所
16,56958,蕉城区石后乡小岭村,蕉城区石后乡小岭村卫生所
16,56960,康厝乡苏坂村桥头榕坊路126号,福安市康厝乡苏坂村卫生室
16,56961,溪潭镇长洋村19号									 ,福安市溪潭镇长洋村卫生所			 
16,56962,福安市下白石镇东岐村内									 ,福安市下白石镇东岐村卫生所			 
16,49612,浦城县五一三路363号 ,"浦城县百合药行
"
16,49614,浦城县富岭镇浮流村 ,"浦城县富岭镇浮流村卫生所
"
16,49615,浦城县富岭镇高坊村,"浦城县富岭镇高坊村卫生所
"
16,49616,浦城县富岭镇双田村,浦城县富岭镇双田村
16,57000,福安市溪潭镇磻溪村委楼									 ,福安市溪潭镇磻溪村卫生室			 
16,49653,,宁德市蕉城北路13号
16,57030,福鼎市前岐镇前岐村福东街184号,福鼎市前岐镇前岐村福东卫生室
16,47872,"屏南县古峰镇古厦村翠屏南路243#,245#","屏南县古峰镇古厦村翠屏南路243#,245#"
16,47894,宁德市蕉城区漳湾镇兰田村,蕉城区漳湾镇兰田村第二卫生室
16,47897,周宁县礼门乡常源村卫生所,周宁县礼门乡常源村卫生所
16,47902,蕉城区城南镇金港名都B区1号楼104店,蕉城区城南镇金港名都B区1号楼104店
16,47919,古田县杉洋镇康宁洋村,古田县杉洋镇康宁洋村卫生所
16,47944,蕉城区霍童镇渡头村,蕉城区霍童镇渡头村卫生所
16,47945,寿宁县南阳镇洋边村小康街5号,寿宁县南阳镇洋边村第三卫生所
16,47946,福建省宁德市周宁县狮城镇西街安置地11、12号,周宁县永连医药有限公司
16,47949,福鼎市白琳镇永平路17号,福鼎市白琳镇玉琳村贵坪卫生室
16,47950,周宁县狮城镇西街280号,周宁县狮城镇城西瑞龙观卫生室
16,47952,福鼎市太姥山镇瓜园村玉池北路111号,福鼎市太姥山镇瓜园村牌坊下卫生室
16,47953,福鼎市白琳镇碧丰西路73号,福鼎市白琳镇玉琳村市场东路卫生室
16,47955,寿宁县鳖阳镇胜利街23号,寿宁县民生大药店(普通合伙)
16,47978,宁德市东侨经济开发区福宁北路2号东城国际1幢106,宁德市新世纪大药房有限公司
16,47979,福建省宁德市福安市鹤祥时装街群英楼8号,福安市京都富春医药有限公司鹤祥大药房
16,47981,蕉城区金涵乡琼堂新村30号,蕉城区金涵乡金峰村卫生所
16,47035,柘荣县双城柳城北路120号,仓库
16,47036,柘荣县双城镇柳城北路82号,仓库
16,36432,古田县新城镇胜利街614路256号,古田县新城镇胜利街614路256号
16,48006,福安市溪柄镇楼下村,福安市溪柄镇楼下村卫生所
16,48020,康厝乡南洋村上路59号,福安市康厝乡南洋村卫生所
16,48025,蕉城区城南路国税花苑A-6号,蕉城区城南镇后山村国税花苑卫生室
16,49926,宁德市蕉城区815中路25号,宁德市蕉城区医药公司五四药店
16,49927,宁德市蕉城区815中路25号,宁德市蕉城区医药公司西药商店
16,49928,蕉城区城南镇立业新村,蕉城区城南镇立业新村卫生所
16,49929,蕉城区洋中镇上坎村,蕉城区洋中镇上坎村卫生所
16,49930,蕉城区城南镇歧头村,蕉城区城南镇歧头村卫生所
16,49931,蕉城区南大路23号,蕉城区蕉南陈新果中医内科诊所
16,49932,宁德市蕉城区少年宫路9号,宁德市蕉城区医药公司第四门市部
16,49933,蕉城区漳湾镇兰田村,蕉城区漳湾镇兰田村卫生所
16,49934,东侨开发区东湖路国泰C栋115号,东侨陈锦事中西医结合科诊所
16,49935,宁德市蕉城区南际路南12弄1号,宁德市蕉城区蕉南同济堂药店
16,49936,蕉城区洋中镇莒溪村,蕉城区洋中镇莒溪村卫生所
16,49937,东侨逸涛商城7号楼E6店,东侨郑柏昌西医内科诊所
16,49938,蕉城区金涵乡琼堂村,蕉城区金涵乡琼堂村卫生所
16,49939,宁德市闽东路8号金玉良城A幢104号,东侨陈康英西医外科诊所
16,49940,蕉城区金涵乡新源新村,蕉城区金涵乡新源新村卫生所
16,49941,蕉城区洋中镇洋中村,蕉城区洋中镇洋中村卫生所
16,49942,蕉城区金涵乡金涵村麒麟寨,蕉城区金涵乡金涵村麒麟寨卫生所
16,49943,蕉城区七都镇六都村许厝,蕉城区七都镇六都村许厝卫生所
16,49944,蕉城区七都镇三屿村,蕉城区七都镇三屿村卫生所
16,49945,,古田县逢春药店
16,49946,蕉城区八都镇金垂村,蕉城区八都镇金垂村卫生所
16,49947,福安市柏玉堂药房,福安市柏玉堂药房
16,49948,蕉城区八都镇下汐村,蕉城区八都镇下汐村卫生所
16,49949,,福鼎山前路加西医内科诊所
16,49950,,福安市信仁堂药店
16,49951,,福建省宁德医药采购供应站富春药行
16,49952,,福安市永兴药店
16,49953,,福安城南陈宗寿中医内科诊所
16,49954,,福安市民生药店
16,49955,,福安市南郊天都医药商场
16,49956,蕉城区蕉城南路96号,宁德市蕉城区城南社区卫生服务中心
16,49957,福鼎市管阳镇西阳村,福鼎市管阳镇西阳村卫生所
16,49958,,福鼎市龙安长青药店
16,49959,,福安市赛岐镇百草园药店
16,49960,,福鼎市白琳供销合作社药店
16,49961,,福鼎点头魏传爱中医内科诊所
16,49962,福鼎市管阳镇西阳村街北,福鼎市管阳镇西阳村街北卫生室
16,49963,城阳乡岩湖村,城阳乡岩湖村第三卫生室
16,49964,,福安市久益药店
16,49965,蕉城区城南镇岭头村,蕉城区城南镇岭头村卫生所
16,49966,福安市甘棠镇甘江村,福安市甘棠镇甘江村卫生所
16,49967,,福安甘棠倪馨生中医内科诊所
16,49968,,福安市万寿堂药店
16,49969,蕉城区八都镇猴盾村,蕉城区八都镇猴盾村卫生所雷富第
16,49970,,福安市苏振基药店
16,49971,福安市甘棠镇外塘村,福安市甘棠镇外塘村第二卫生室
16,49972,福安市甘棠镇外塘村,福安市甘棠镇外塘村卫生所
16,49973,,福安市平康药店
16,49974,,福安市溪柄镇长生药店
16,49975,福安市赛岐镇店前村,福安市赛岐镇店前村第二卫生室
16,49976,福安市城阳乡岩湖村怡景新村,福安市城阳乡岩湖村怡景新村卫生室
16,49983,霞浦县下浒镇福祥路43号,霞浦县下浒镇福祥路43号
16,49984,拓荣县双城镇上桥路原农机局第一排1-2号商店,柘荣县国医堂医药商店
16,49985,福安市甘棠镇奎住村内,福安市甘棠镇奎住村内
16,36338,蕉城区镇前路2号,蕉城区蕉南社区卫生服务中心
16,36341,宁德市蕉城区蕉城北路6号第3间至第6间店面,仓库
16,43313,福鼎市古城西路农资大楼5-9号店面,福鼎市惠又好药房有限公司
16,37472,霞浦县崇儒乡崇儒街33号,霞浦县崇儒卫生院
16,43054,福建省宁德市寿宁县鳌阳镇胜利街139号,寿宁县惠好医药超市
16,55293,福建省宁德市蕉城区蕉城北路18号蕉城第四小学8-9号店,仓库
16,55301,福安市湾乌镇龙珠村半屿村内,福安市湾乌镇龙珠村半屿村卫生所
16,55320,蕉城区金涵乡院后村,蕉城区金涵乡院后村卫生所
16,55329,福安市罗江街道罗江村,福安市罗江街道罗江村卫生室
16,55330,福安市下白石镇金腰带村内,福安市下百石镇金腰带村卫生所
16,55331,福安市下白石镇渔江村内,福安市下百石镇渔江村卫生所
16,55332,福安市下白石镇行洋村内,福安市下白石镇行洋村卫生所
16,55337,宁德市蕉城区蕉城北路18号,宁德市好又惠大药房有限公司
16,55338,福安市溪潭镇西隐村内	,福安市溪潭镇西隐村卫生所			 
16,55339,康厝乡红坪村内,福安市康厝乡红坪村卫生所
16,55340,穆云乡桥溪村内									 ,福安市穆云乡桥溪村卫生所			 
16,55341,福安市下白石镇湖头村									 ,福安市下白石镇湖头村卫生所			 
16,55916,周宁县咸村镇车盘村,周宁县咸村镇车盘村
16,55923,蕉城区赤溪镇东边村,蕉城区赤溪镇东边村
16,55939,宁德市蕉城区宁川北路2号蕉城区农业局农业科技综合大楼一层01室,宁德市蕉城区万佳家家康大药房有限责任公司
16,55979,松罗乡洋西村卫生院旧址斜对面,福安市松罗乡洋西村卫生室
16,55984,宁德市蕉城区鹤南小区7、8号,宁德市三好嘉和大药房有限公司
16,59652,宁德市东侨国泰大厦C-103室,东侨郑上海西医内科诊所
16,59673,宁德市蕉城区城东路西侧14-16号101,宁德市蕉城区建兴药房有限责任公司
16,59684,,福安市湾乌镇半屿村卫生所
16,59736,古田县黄田镇三里街33号,古田县黄田镇卫生院第三诊所
16,40533,福建省宁德市蕉城区东湖路1号隆鑫商业城B幢401室,康懿
16,57872,屏南县熙岭乡梨洋村,屏南县熙岭乡梨洋村
16,57885,古田县凤都镇洋头村凤洋路116号,古田县凤都镇洋头村卫生所-1
16,57888,蕉城区城南镇全家福旁,蕉城区城南镇全家福旁
16,57898,宁德市东侨经济开发区东侨区工业集中区漳湾工业园2幢二楼,宁德市东侨经济开发区东侨区工业集中区漳湾工业园2幢二楼
16,57903,福安市甘棠镇港边村内,福安市甘棠镇港边村内
16,57908,寿宁县鳌阳镇茗溪新区中兴路12号,寿宁县鳌阳镇茗溪新区中兴路12号
16,57926,福安市溪柄镇斗面村内,福安市溪柄镇斗面村内
16,57937,古田县鹤塘镇后彰村彰新路3号,古田县鹤塘镇后彰村彰新路3号
16,57942,福建省宁德市福安市城南金山大厦一层5-12号,福建省宁德市福安市城南金山大厦一层5-12号
16,57947,福安市南郊鹤山路11号,福安市南郊鹤山路11号
16,36404,寿宁县东区阳光鲤鱼港2号楼4号店面,宁德鹭燕大药房有限公司寿宁店
16,36405,霞浦县松城街道龙津路211号,宁德鹭燕大药房有限公司霞浦龙津店
16,36418,霞浦县松城六一七路416号,霞浦松城妇产医院
16,58714,柘荣县615东路19号,柘荣王锦升中医内科诊所
16,58715,宁德市柘荣县双城镇柳城北路82号,药库
16,58718,,福建省福鼎市桐城街道岩前村花亭山百川仓储物流中心第1、2层、第3层301室
16,58753,霞浦县松城街道龙首路121号,霞浦县惠好大药房
16,58754,霞浦县松城街道集贤社区目海路41，43号,nd霞浦县松城民仁堂药店
16,58756,柘荣县双城镇西门路61号,nd柘荣县兴仁堂药店
16,59741,福鼎市白琳镇秀洋村,福鼎市白琳镇秀洋村卫生所
16,59742,蕉城区金涵乡后溪村2号,蕉城区金涵乡后溪村卫生所
16,59764,蕉城区三都镇松岐村里澳,蕉城区三都镇松岐村里澳卫生所
16,59771,福鼎市中山南路168号,福鼎桐山高定祥中医科诊所
16,59777,蕉城区三都镇七星村,蕉城区三都镇七星村卫生所
16,59798,福鼎市龙安开发区安海西路197号,福建省臣功医药连锁有限公司龙安张金清药店
16,59803,福安市下白石村岩下塘6号,福安市下百石镇下白石村卫生室
16,59804,福安市下白石镇章坑村内,福安市下白石镇章坑村卫生所
16,59805,福安市赛里村内,福安市赛岐镇赛里村卫生所
16,59806,福安市下白石镇北斗都村内,福安市下百石镇北斗都村卫生所
16,59807,福安市下白石镇白招村内,福安市下白石镇白招村卫生所	
16,59814,穆云乡下逢村48-1号									 ,福安市穆云乡下逢村卫生所			 
16,59815,福安市穆云乡上洋村新村197号									 ,福安市穆云乡上洋村卫生所			 
16,59816,福安市下白石镇秦坎村内									 ,福安市下白石镇秦坎村卫生所			 
16,59817,福安经济开发区罗江街道三江路1-3号,福安经济开发区罗江街道三江卫生所			 
16,59818,福安市穆阳镇苏堤村黄坂路9号									 ,福安市穆阳镇苏堤村第二卫生室			 
16,59819,康厝乡渡头村内,福安市康厝乡渡头村卫生所
16,58028,蕉城区城南镇坪塔村后岗36号,蕉城区城南镇坪塔村第二卫生室
16,58062,蕉城区霍童镇郑厝村旧村委楼,蕉城区霍童镇郑厝村旧村委楼
16,58764,宁德市蕉城区鹤峰路34号,宁德市蕉城区寿星堂大药房
16,58838,宁德福安市城南东大路82-2号,药库
16,59858,犀溪镇西浦村彭太洋自然村									 ,寿宁县犀溪镇西浦村彭太洋村卫生室			 
16,59860,康厝乡湖洋村10号,福安市康厝乡湖洋村卫生所
16,59861,康厝乡康厝村榕坊路193号,福安市康厝乡康厝村卫生所
16,59871,蕉城区漳湾镇南埕村									 ,蕉城区漳湾镇南埕村卫生室			 
16,59905,福鼎楼村,霞浦县松港街道利埕村福鼎楼卫生室
16,58070,蕉城区东湖新村7号`,蕉城区东湖新村7号`
16,58076,霞浦县松城街道文化广场A幢,霞浦县松城街道文化广场A幢
16,58092,寿宁县凤阳乡福后村,寿宁县凤阳乡福后村
16,58093,寿宁县竹管垅乡梧岗亭自然村,寿宁县竹管垅乡梧岗亭自然村
16,58102,福安市赛岐镇赛江花园38幢19号,福安市赛岐镇赛江花园38幢19号
16,58107,柘荣县城关615西路3号,柘荣县城关615西路3号
16,58114,福安市解放路八一商城2-5号,福安市解放路八一商城2-5号
16,58140,古田县城东街道建设路31号,逢春药店-博研
16,58151,福建省福安市秦溪洋工业区和平路2号第三层,仓库
16,58918,福建省宁德市霞浦县松港街道福宁工业集中点2号楼二层,药库
16,59923,福建省宁德市福安市城北锦鸡路13号,福安市久久医药有限公司
16,59928,福安市坂中满春街北路16号,福安市京都富春医药有限公司坂中元春药房
16,59929,古田县鹤塘镇鹤塘村新小区20号,古田县鹤塘镇鹤塘村卫生所-2
16,59937,福建省福州市永泰县城峰镇马洋小区366号,永泰县大同泰医药商店
16,59939,福建省宁德市霞浦县松城街道龙津路181号,霞浦县金百合药店(普通合伙)
16,59996,福鼎市山前街道城东北路43号,福鼎市山前街道城东北路43号
16,46822,宁德市霞浦县,霞浦县松城民仁堂药店
16,46823,宁德市霞浦县,霞浦县医药公司第二门市部
16,58173,福安市下百石镇斗门头村内,福安市下百石镇斗门头村卫生所
16,58226,寿宁县武曲镇武曲村,寿宁县武曲镇武曲村第二卫生所
16,58229,寿宁县犀溪镇犀溪村西浦红旗桥6号,寿宁县犀溪镇西浦村第一卫生所
16,58230,寿宁县犀溪镇西浦村西平路82号,寿宁县犀溪镇西浦村第二卫生所
16,58232,寿宁县犀溪镇仙峰村,寿宁县犀溪镇仙峰村第一卫生所
16,58235,福安市城阳镇湖塘坂村内,福安市城阳镇湖塘坂村卫生所
16,58237,周宁县狮城镇西街159号,周宁县民安医药有限公司
16,58241,福鼎市白琳镇市场东35号,福鼎市白琳燕清药店
16,58242,柘荣县柳城北路83号,柘荣魏奶钧中医内科诊所
16,58243,福鼎市店下镇象福街1号,福鼎市店下镇捷宏药店
16,58245,福鼎市白琳镇翁江村瓜园,福鼎市白琳镇翁江村瓜园卫生室
16,58247,福鼎市龙安开发区安海西路197号,福鼎市龙安张金清药店
16,59009,东侨大道3号2幢101-107号店,东侨平安综合门诊部
16,59010,蕉城区城南镇后岗开发区,蕉城区城南镇后岗开发区卫生室
16,59011,蕉城区金涵乡亭坪村,蕉城区金涵乡亭坪村卫生所
16,59012,蕉城区金涵乡金涵村,蕉城区金涵乡金涵村卫生所
16,59013,蕉城区飞鸾镇陈家洋村,蕉城区飞鸾镇陈家洋村卫生所
16,59014,蕉城区飞鸾镇南门坞村,蕉城区飞鸾镇南门坞村卫生所
16,59015,蕉城区蕉城南路46号,蕉城蕉南朱国成西医内科诊所
16,59016,蕉城区金涵乡中前村,蕉城区金涵乡中前村卫生所
16,59017,蕉城区三都镇城澳村,蕉城区三都镇城澳村卫生所
16,59018,蕉城区七都镇六都村飞竹,蕉城区七都镇六都村飞竹卫生所
16,59019,蕉城区蕉城南路83号,宁德财经学校医疗室
16,59020,蕉城区虎贝乡黄家村,蕉城区虎贝乡黄家村卫生所
16,59021,蕉城区虎贝乡文峰村,蕉城区虎贝乡文峰村卫生所
16,59022,宁德市蕉城区石后乡小际村,蕉城区石后乡小际村卫生所
16,59023,蕉城区三都镇松歧村,蕉城区三都镇松歧村卫生所
16,59024,福安市甘棠镇港岐村,福安市甘棠镇港岐村卫生室
16,59025,,寿宁县鳌阳镇平实药店
16,59026,福安市甘棠镇后岐村,福安市甘棠镇后岐村卫生所
16,59027,,福安市下白石祥康药店
16,59028,霞浦县松城六一七路590号,霞浦县疾病预防控制中心诊所
