ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location
11,2242792,厦门市集美区灌口镇灌口中路999号一层、二层、五层,厦门市集美区灌口镇灌口中路999号一层、二层、五层,"117.991297,24.597584"
11,2242946,厦门市集美区菀亭路191-101号,厦门市集美区菀亭路191-101号,"118.097337,24.57597"
11,2240142,厦门市集美区灌南工业区安仁大道1599号（4号仓库）三层西侧、6#（鹭燕厦门现代医药仓储中心）自动化高架物流仓库及1-3层平层仓库,福建一善药业有限公司,"117.964783,24.580929"
11,2243256,厦门市集美区灌口镇三社路66-107号,厦门市集美区灌口镇三社路66-107号,"118.004922,24.600005"
11,2243882,厦门市集美区杏林街道诚毅北大街6-111第一间,厦门市集美区杏林街道诚毅北大街6-111第一间,"118.048357,24.612049"
11,2243093,厦门市集美区灌口镇上头亭里171-202号,厦门集美书义西医内科诊所,"117.987109,24.587193"
11,2237408,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),安仁大道分店,"117.964783,24.580929"
11,2239824,厦门市集美区灌口镇黄庄里99-102号,厦门集美阙绍芬西医内科诊所,"117.987354,24.599765"
11,2240083,厦门市集美区九天湖三里9号,鹭康堂(厦门)医药有限公司,"118.049488,24.5938"
11,2244959,厦门市集美区灌口镇鱼福三里374-124号,厦门市集美区灌口镇鱼福三里374-124号,"118.00285,24.612522"
11,2243365,厦门市集美区杏锦路14-103号,（燕来福）厦门康莹伟业药业有限公司,"118.066813,24.572399"
11,2240741,厦门市集美区灌口镇三社路66-107号,厦门集美陈丽媛全科诊所,"118.004922,24.600005"
11,2238194,厦门市集美区杏锦路12号,厦门市集美区杏锦路12号,"118.064537,24.573213"
11,2238224,厦门市集美区灌南工业区安仁大道1599号4号仓库三楼（鹭燕厦门现代医药仓储中心）自动化高架物流出库及1-3层平层仓库,厦门市集美区灌南工业区安仁大道1599号4号仓库三楼（鹭燕厦门现代医药仓储中心）自动化高架物流出库及1-3层平层仓库,"117.964783,24.580929"
11,2241423,厦门市集美区九天湖六里46号,厦门市保济堂药业有限公司,"118.048567,24.594802"
11,2239902,厦门市集美区灌口镇李林村李林社153-101号,厦门市集美区灌口镇李林村李林社153-101号,"117.996629,24.618871"
11,2244453,厦门市集美区灌口镇上塘村上塘社271号,厦门市集美区源康堂药店,"117.985975,24.611068"
11,2240095,厦门市集美区杏林西路15-104号,厦门市集美区杏林西路15-104号,"118.03808,24.564681"
11,2243841,厦门市集美区杏林街道邱厝里6-1-101号,厦门集美王顺西医内科诊所,"118.038593,24.576353"
11,2243104,厦门市集美区灌口镇上头亭社区上头亭里227号,厦门集美云贵西医内科诊所,"117.987109,24.587193"
11,2243279,厦门市集美区杏滨街道銮美大路61-101号,厦门集美金红西医内科诊所,"118.036791,24.552887"
11,2241209,厦门市集美区灌口镇安仁大道926-102,厦门集美赵兴平西医内科诊所,"117.999477,24.604274"
11,2240689,厦门市集美区灌口镇瓮旺山路88-101-1号,厦门千年兴药业有限公司,"118.005653,24.603586"
11,2243750,厦门市集美区杏林街道杏北四里72号,厦门集美福辉西医内科诊所,"118.048033,24.58426"
11,2237179,厦门市集美区安仁大道1599号-4之101,安仁大道分店,"118.007546,24.598598"
11,2244235,杏林分院,杏林分院,"118.048643,24.561944"
11,2240275,厦门市集美区杏林南路45-106号,厦门市集美区杏林南路45-106号,"118.041053,24.559237"
11,2240942,厦门市集美区杏林西路15-104号,锦安堂(厦门)医药有限公司,"118.03808,24.564681"
11,2244228,厦门市集美区灌南工业区安仁大道1599号 ,厦门燕来福制药有限公司,"118.007546,24.598598"
11,2239750,厦门市集美区灌口镇黄庄里99-102号,厦门市集美区灌口镇黄庄里99-102号,"117.987354,24.599765"
11,2237245,厦门市集美区灌南工业区安仁大道1599号,厦门鹭燕药业有限公司,"118.007546,24.598598"
11,2244868,医疗用毒性药品（中药饮片）专库地址：厦门市集美区灌南工业区安仁大道1599号（4号仓库）2层A区,2（燕来福）厦门鹭燕海峡两岸药材贸易有限公司,"118.007546,24.598598"
11,2243746,厦门市集美区灌口镇黄庄里261号之101,厦门集美文琴西医妇科诊所,"117.990452,24.59895"
11,2238773,厦门市集美区灌口镇安仁大道926-102,厦门市集美区灌口镇安仁大道926-102,"117.999477,24.604274"
11,2238790,厦门市集美区灌南工业区安仁大道1599号,厦门市集美区灌南工业区安仁大道1599号,"118.007546,24.598598"
11,2238805,厦门市集美区杏西路19号之3二楼、一楼2#,厦门市集美区杏西路19号之3二楼、一楼2#,"118.037089,24.564115"
11,2238818,厦门市集美区月美路403号SXCS单元,厦门市集美区月美路403号SXCS单元,"118.045417,24.557993"
11,2238821,厦门市集美区安仁里7号104室,厦门市集美区安仁里7号104室,"118.004549,24.601368"
11,2238926,厦门市集美区灌口镇李林村1910号,厦门市集美区灌口镇李林村1910号,"117.997577,24.615643"
11,2239005,厦门市集美区杏西路1号C室1-109,厦门市集美区杏西路1号C室1-109,"118.041146,24.5646"
11,2239007,厦门市集美区中宛路373号汇宏大厦B号1单元,厦门市集美区中宛路373号汇宏大厦B号1单元,"118.045903,24.571506"
11,2239008,厦门市集美区灌口镇安仁大道1001-102至106号,厦门市集美区灌口镇安仁大道1001-102至106号,"118.002052,24.603578"
11,2238852,厦门市集美区灌口镇黄庄社区黄庄二里13号之一,厦门市集美区灌口镇黄庄社区黄庄二里13号之一,"117.98746,24.598891"
11,2238853,厦门市集美区灌口镇上塘村大路墘社213号101,厦门市集美区灌口镇上塘村大路墘社213号101,"117.98744,24.60891"
11,2238856,厦门市集美区杏北三里132-133号,厦门市集美区杏北三里132-133号,"118.047564,24.581099"
11,2238880,厦门市集美区杏林街道苑东路378号101,厦门市集美区杏林街道苑东路378号101,"118.060554,24.57625"
11,2238889,厦门市集美区杏滨街道甲园路82号之一,厦门市集美区杏滨街道甲园路82号之一,"118.02546,24.590578"
11,2238896,厦门市集美区内西里69-101号,厦门市集美区内西里69-101号,"118.04995,24.575024"
11,2239419,厦门市集美区灌口镇安仁大道1001-109至111号,厦门市集美区灌口镇安仁大道1001-109至111号,"118.002052,24.603578"
11,2239427,厦门市集美区苑北路292-104号,厦门市集美区苑北路292-104号,"118.058017,24.578017"
11,2239436,厦门市集美区杏北四里41号之一、42号,厦门市集美区杏北四里41号之一、42号,"118.046252,24.583061"
11,2242105,厦门市集美区灌南工业区安仁大道1599号 ,（燕来福）预包装食品零售客户,"118.007546,24.598598"
11,2242107,厦门市海沧区沧虹路1796号,（燕来福）厦门市惠益康医药有限公司,"118.05318,24.491922"
11,2242128,厦门市集美区灌口中路999号,（燕来福）厦门天梭凯德医院有限公司,"117.991297,24.597584"
11,2242137,厦门市集美区杏滨街道岑马路15号106,（燕来福）厦门市金鹭堂药业有限公司,"118.033349,24.557916"
11,2239010,厦门市集美区灌口镇凤山庙636-101号,厦门市集美区灌口镇凤山庙636-101号,"117.993678,24.606606"
11,2239041,厦门市集美区康成二里38-108号,厦门市集美区康成二里38-108号,"118.024699,24.589764"
11,2239015,厦门市集美区灌口镇黄庄257-101号,厦门市集美区灌口镇黄庄257-101号,"117.988821,24.599585"
11,2239016,厦门市集美区杏滨街道勤学路82号,厦门市集美区杏滨街道勤学路82号,"118.033295,24.55429"
11,2239017,厦门市集美区杏林西滨村79号,厦门市集美区杏林西滨村79号,"118.020207,24.561388"
11,2239018,厦门市集美区杏滨街道锦园村寨内社内东路111号,厦门市集美区杏滨街道锦园村寨内社内东路111号,"118.027164,24.599342"
11,2239020,厦门市集美区杏滨街道山后张南路96号之六,厦门市集美区杏滨街道山后张南路96号之六,"118.023677,24.559676"
11,2239021,厦门市集美区灌口镇上塘村上塘社271号,厦门市集美区灌口镇上塘村上塘社271号,"117.985975,24.611068"
11,2239022,厦门市集美区杏滨锦园村锦园路8号,厦门市集美区杏滨锦园村锦园路8号,"118.026967,24.589148"
11,2239023,厦门市集美区杏滨西滨社区山后张北路36-101、102号,厦门市集美区杏滨西滨社区山后张北路36-101、102号,"118.022572,24.562258"
11,2239027,厦门市集美区灌口镇黄庄路190号之12,厦门市集美区灌口镇黄庄路190号之12,"117.984409,24.600475"
11,2239028,厦门市集美区锦园东二里4号207单元,厦门市集美区锦园东二里4号207单元,"118.028176,24.58255"
11,2239029,厦门市集美区杏北七里48号,厦门市集美区杏北七里48号,"118.050561,24.583883"
11,2243087,厦门市集美区灌口镇上头亭里169-101号,厦门市宇德四季药业有限公司,"117.987109,24.587193"
11,2239037,厦门市集美区锦园村十六组锦东路3号一楼,厦门市集美区锦园村十六组锦东路3号一楼,"118.028607,24.59005"
11,2239040,厦门市集美区杏林锦园东二里7号207单元,厦门市集美区杏林锦园东二里7号207单元,"118.028981,24.582568"
11,2239051,厦门市集美区园博二里100号 ,厦门市集美区园博二里100号 ,"118.061766,24.579054"
11,2239053,厦门市集美区中宛路279-2-103,厦门市集美区中宛路279-2-103,"118.04397,24.576436"
11,2239065,厦门市集美区园博二里70号、71号店面,厦门市集美区园博二里70号、71号店面,"118.061766,24.579054"
11,2239069,厦门市集美区高浦东路137-101号,厦门市集美区高浦东路137-101号,"118.057256,24.561559"
11,2239070,厦门市集美区灌口镇黄庄社区黄庄二里13号之一,厦门市集美区灌口镇黄庄社区黄庄二里13号之一,"117.98746,24.598891"
11,2238596,厦门市集美区杏林街道北门路13号101,厦门市集美区杏林街道北门路13号101,"118.054534,24.560529"
11,2239102,厦门市集美区灌口镇三社村松山社6-101号,厦门市集美区灌口镇三社村松山社6-101号,"117.981209,24.603063"
11,2239130,厦门市集美区灌口镇上头亭里169-101号,厦门市集美区灌口镇上头亭里169-101号,"117.987109,24.587193"
11,2239320,厦门市集美区灌口镇白水泉里48-102号,厦门市集美区灌口镇白水泉里48-102号,"117.99205,24.606487"
11,2242797,厦门市集美区杏西路19号之3二楼、一楼2#,厦门延生药业有限公司,"118.037089,24.564115"
11,2239510,厦门市集美区灌南工业区安仁大道1599号,厦门市集美区灌南工业区安仁大道1599号,"118.007546,24.598598"
11,2239373,厦门市湖里区安岭路1004号101室C单元 ,厦门市湖里区安岭路1004号101室C单元 ,"118.162006,24.528954"
11,2238814,厦门市集美区金龙路902号403单元,厦门市集美区金龙路902号403单元,"117.983785,24.597214"
11,2238820,厦门市集美区杏北六里84号,厦门市集美区杏北六里84号,"118.05102,24.582802"
11,2241480,厦门市集美区灌口镇凤泉路58号之一,（燕来福）厦门市怡康堂药业有限公司,"117.989978,24.607423"
11,2241481,厦门市集美区灌南工业区安仁大道1599号 ,厦门燕来福制药有限公司,"118.007546,24.598598"
11,2241482,厦门市集美区灌口镇灌南工业园区,（燕来福）厦门通威饲料有限公司,"118.00551,24.599461"
11,2238581,集美区马銮村銮美大路61号,集美区马銮村銮美大路61号,"118.036791,24.552887"
11,2238583,集美区灌口镇铁山路332号101/102,集美区灌口镇铁山路332号101/102,"117.997587,24.592944"
11,2238584,厦门市集美区灌口镇黄庄三里199号,厦门市集美区灌口镇黄庄三里199号,"117.9845,24.59939"
11,2238588,厦门市集美区灌口镇黄庄三里110及126号,厦门市集美区灌口镇黄庄三里110及126号,"117.98762,24.59852"
11,2238590,集美区灌口镇李林村口（灌口大道1838号）,集美区灌口镇李林村口（灌口大道1838号）,"117.996109,24.614538"
11,2238591,集美区灌口镇三社村松山社25号,集美区灌口镇三社村松山社25号,"117.981209,24.603063"
11,2238593,厦门市集美区杏滨街道马銮社区光明路3-114号,厦门市集美区杏滨街道马銮社区光明路3-114号,"118.027906,24.560945"
11,2238594,厦门市集美区杏林街道苑西路7-105,厦门市集美区杏林街道苑西路7-105,"118.057068,24.572611"
11,2242659,厦门市集美区杏林街道内西里75号,厦门市集美区杏林街道内西里75号,"118.050025,24.575059"
11,2243020,厦门市集美区杏锦路14-103号,厦门市集美区杏锦路14-103号,"118.066813,24.572399"
11,2238597,集美区杏滨街道前场社区瑶山北6号,集美区杏滨街道前场社区瑶山北6号,"118.01769,24.577044"
11,2238598,集美区灌口镇黄庄里140号,集美区灌口镇黄庄里140号,"117.988241,24.600432"
11,2238692,厦门市集美区灌口镇安仁大道20/22号二楼,厦门市集美区灌口镇安仁大道20/22号二楼,"117.990596,24.609657"
11,2238700,厦门市集美区杏林街道杏北四里72号,厦门市集美区杏林街道杏北四里72号,"118.048033,24.58426"
11,2238864,厦门市集美区锦园内东路97号,厦门市集美区锦园内东路97号,"118.02704,24.599266"
11,2238868,厦门市集美区杏林村苑亭路191号之一,厦门市集美区杏林村苑亭路191号之一,"118.056548,24.576347"
11,2238871,厦门市集美区灌口镇顶许村顶许社82号之二,厦门市集美区灌口镇顶许村顶许社82号之二,"118.013677,24.628037"
11,2238875,厦门市集美区马銮路25号之十二107室,厦门市集美区马銮路25号之十二107室,"118.0309,24.55974"
11,2238899,厦门市集美区文达路15号之9,厦门市集美区文达路15号之9,"118.055496,24.564994"
11,2238904,厦门市集美区灌口镇黄庄里418号,厦门市集美区灌口镇黄庄里418号,"117.99264,24.59947"
11,2238906,厦门市集美区灌口镇李林村中仑社2-101号,厦门市集美区灌口镇李林村中仑社2-101号,"117.990528,24.610994"
11,2238908,厦门市集美区灌口镇李林村153号之二,厦门市集美区灌口镇李林村153号之二,"117.996629,24.618871"
11,2238910,厦门市集美区杏林新源路8号之12,厦门市集美区杏林新源路8号之12,"118.028588,24.568917"
11,2238920,厦门市集美区杏林禹洲中央海岸宁海二里59-60号,厦门市集美区杏林禹洲中央海岸宁海二里59-60号,"118.065713,24.561816"
11,2238921,厦门市集美区九天湖六里46号,厦门市集美区九天湖六里46号,"118.048567,24.594802"
