KEYID,WAREHID,ROUTEID,TRANSID,ROUTESEQ,DISTANCE,INCEPTADDR,EQUTRANSID,SENDPOS,ROUTENAME,INTOWNFLAG,TRANSFLAG,USESTATUS,TRANSNAME,TRANSMODE,TRANSMODEID,ZONENO,ZONENAME,ZONEID,COMPANYNAME,TRCOMPANYID,WAREHNAME,MEMO,Xiamen.经度,Xiamen.纬度
259005,1,9,2821679,,,厦门市翔安区欧厝西里64-108号,,厦门浩祥大药房有限公司,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.240393,24.544781
267389,1,9,3178171,,,厦门市翔安区翔安东路2000号,,住院A12层病区,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.265977,24.587977
267388,1,9,3178178,,,厦门市翔安区翔安东路2000号,,住院A5层病区,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.265977,24.587977
258903,1,9,2797881,,,厦门市翔安区翔安东路2000号,,眼科门诊 3楼,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.265977,24.587977
266342,1,9,3049688,,,厦门市翔安区翔安东路2000号,,人体器官获取组织（OPO）办公室,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.265977,24.587977
265301,1,9,2926538,,,厦门市翔安区马巷镇西坂村春波路688号、692号（2-5层）,,厦门广济精神病医院,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.246268,24.649455
265322,1,9,2927386,,,厦门市翔安区民安街道莲亭路831号101单元,,厦门承葛健康管理有限公司翔安中医(综合)诊所,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.230134,24.641171
265955,1,9,2957347,,,厦门市翔安区翔安东路2000号,,2号楼6层病区,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.265977,24.587977
265351,1,9,2966701,,,厦门市翔安区新店镇技师学院内,,厦门技师学院医务室,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.125754,24.501877
266430,1,9,3060412,,,厦门市翔安区新店街道祥福路2011号,,曾坂社区卫生所,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.243474,24.61864
266434,1,9,3060413,,,厦门市翔安区金海街道浦园三里34栋108室,,浦西社区卫生所,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.228057,24.558293
266435,1,9,3060414,,,厦门市翔安区新店街道祥吴二里104-106号,,祥美社区卫生所,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.241659,24.625665
266432,1,9,3060415,,,厦门市翔安区新店街道东兴社区洪前二里5号126、127、128,,东兴社区卫生所,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.247088,24.59763
266431,1,9,3060416,,,厦门市翔安区金海街道鼓锣一里36号之47-48单元,,鼓岩社区卫生所,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.24364,24.57369
266429,1,9,3060417,,,厦门市翔安区新店街道洪琳湖二里88号,,洪琳湖社区卫生所,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.240295,24.602134
266433,1,9,3060418,,,厦门市翔安区新店街道东方新城祥福二里67号108、109号,,新兴社区卫生所,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.25091,24.615331
266595,1,9,3065191,,,厦门市翔安区翔安东路2000号,,住院B4层病区,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.265977,24.587977
266271,1,9,2996784,,,福建省厦门市翔安区民安大道3874号鸿星尔克产业园3号楼(第一层之一、第四层)  华润仓库,,福建省厦门市翔安区民安大道3874号鸿星尔克产业园3号楼(第一层之一、第四层)  华润仓库,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.263368,24.679816
268761,1,9,3404095,,,厦门市翔安区凤翔街道窗东中里173号,,厦门翔安振聪口腔诊所有限公司翔安口腔诊所,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.223751,24.623314
268814,1,9,3404241,,,厦门市翔安区马巷街道后滨里69-1号,,厦门市五州医药有限公司翔安后滨店厦门市五州医药有限公司翔安后滨店,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.248145,24.658285
268795,1,9,3404243,,,厦门市翔安区凤翔街道窗东社区窗中里198号,,厦门市翔安区马巷镇窗东社区窗中里卫生所,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.217883,24.642156
268904,1,9,3404463,,,厦门市翔安区内厝镇莲前村莲前142-3-101号,,厦门市翔安区内厝镇莲前村莲前142-3-101号,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.278001,24.643711
267589,1,9,3213481,,,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),,新兴路分店,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,117.964783,24.580929
269144,1,9,3404798,,,厦门市翔安区民安大道2816号、2824号,,厦门路伽康复医院,线路9,1,1,1,汽运,汽运,26,JHQ9,集货区9,9,,,厦门物流中心,,118.263368,24.679816
364,1,11,405,160.0,,杏西路14号,,厦门杏林杏西门诊部,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.037239,24.565094
366,1,11,407,470.0,,厦门市集美区杏西路19号之3二楼、一楼2#,,厦门延生药业有限公司,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.037089,24.564115
11,1,11,11,200.0,,集美区杏滨街道锦园路191号,,集美区杏滨锦园村中心卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.02772,24.59212
12,1,11,12,210.0,,杏林街道杏林北三路19号,,集美区杏林内林村中心卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.042318,24.578505
815,1,11,23,122.0,,坑内卫生所,,坑内卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.077675,24.652767
816,1,11,24,123.0,,浦林卫生所,,浦林卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.996582,24.569292
817,1,11,25,124.0,,三社卫生所,,三社卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.011135,24.605499
818,1,11,26,125.0,,深青卫生所,,深青卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.966644,24.583649
825,1,11,34,132.0,,集美区杏林街道杏林东路54号,,杏林街道社区卫生服务中心,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.05559,24.561769
82,1,11,96,220.0,,*集美区灌口镇上塘村路口,,厦门集美陈潼中医内科诊所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.981873,24.614004
135160,1,11,99,527.0,,集美区灌口镇安仁大道926号,,厦门集美景平西医内科诊所（股份厦门）,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.99953,24.60428
86,1,11,100,230.0,,集美区杏北路25号,,厦门集美李军西医内科诊所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.044623,24.574127
88,1,11,102,250.0,,集美区灌口镇三社村,,厦门集美龙英西医内科诊所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.014143,24.604845
92,1,11,106,40.0,,杏东路4号 ,,厦门集美兴医门诊部,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.042085,24.564369
93,1,11,107,50.0,,集美区杏林街道纺织西路9号之五101单元,,厦门集美杏林纺织门诊部,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.045118,24.565717
94,1,11,108,60.0,,杏南中铁海湾豪园17号,,厦门集美杏南门诊部,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.039799,24.557672
95,1,11,109,70.0,,杏滨街道马銮路6号,,厦门集美杏西医院,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.028432,24.563545
96,1,11,110,260.0,,杏林街道苑亭路15号,,厦门集美秀琴西医内科诊所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.056732,24.571355
97,1,11,111,80.0,,集美区杏滨街道岑尾村岑马路147号,,厦门集美亚需西医妇科诊所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.031906,24.556977
102,1,11,116,270.0,,厦门市集美区杏林街道苑亭路15号,,厦门玖九大药房有限公司,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.056732,24.571355
103,1,11,117,280.0,,集美区杏林文达路15号之三十七,,厦门玖九大药房有限公司宁宝分店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.055628,24.564982
115,1,11,129,290.0,,*集美区灌口南路600号107单元,,厦门千年红药店连锁有限公司,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.985011,24.597519
19000,1,11,136,260.0,,厦门市湖里区龙头山仓储区1号库三楼西侧,,厦门市德安药房有限公司（股份厦门）,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.13143,24.51785
127,1,11,141,10.0,,厦门市杏林区洪埭路11号,,厦门大学附属第一医院杏林院区,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.048092,24.56139
213597,1,11,270,621.0,,厦门市集美区杏西路1号C室1-109,,厦门市惠康堂药店有限公司,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.041146,24.5646
19077,1,11,271,261.0,,杏东路19号第一层03单元之二,,厦门市惠康堂药店有限公司杏东分店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.04648,24.564008
259,1,11,273,90.0,,集美区杏林街道杏北路15、19号,,厦门市集美东南医院,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.043508,24.572125
260,1,11,274,300.0,,厦门市集美区杏滨街道西滨北路15号,,厦门市集美蓝丰堂药局,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.019704,24.564081
261,1,11,275,310.0,,厦门市集美区中宛路373号汇宏大厦B号1单元,,厦门市集美区保安堂大药房,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.045903,24.571506
264,1,11,278,320.0,,集美区前场区瑶山中路83号,,厦门市集美区福寿堂药房,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.017307,24.57696
266,1,11,280,130.0,,集美区杏林东路52号,,厦门市集美区妇幼保健院,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.055429,24.561832
267,1,11,281,30.0,,厦门市集美区灌口镇安仁大道1001#第6-8间店面,,厦门市集美区广厦大药房,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.002052,24.603578
268,1,11,282,100.0,,集美区杏滨街道杏美路160号,,厦门市集美区海金沙药房,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.023873,24.576129
272,1,11,287,490.0,,集美区杏林曾营洪埭路32号,,厦门市集美区华莲福药店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.047886,24.562551
273,1,11,288,330.0,,厦门市集美区灌口镇上头亭里138号,,厦门市集美区惠和堂药店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.987321,24.586203
276,1,11,291,340.0,,集美区锦园村后英路104号,,厦门市集美区集源堂药局,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.027253,24.58924
436,1,11,481,1700.0,,灌口镇黄庄社区黄庄里267号旁,,灌口镇黄庄社区居委会中心卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.990608,24.599037
437,1,11,482,1800.0,,集美区灌口镇三社村松公社,,灌口镇三社村中心卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.014143,24.604845
438,1,11,483,1900.0,,灌口镇上塘村大路乾,,灌口镇上塘村中心卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.987349,24.609123
17597,1,11,521,257.0,,集美区灌口镇井城村村部一楼,,集美区灌口镇井城村中心卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.984699,24.575244
897,1,11,638,,,灌口镇景山路270号,,卫生院总院药房,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.997091,24.603403
557,1,11,647,350.0,,厦门市集美区灌口镇黄庄村四组,,厦门市集美区聚鑫堂,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.988821,24.599585
559,1,11,649,360.0,,厦门市集美区高浦北路63号,,厦门市集美区康达鑫药店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.053475,24.560363
560,1,11,650,370.0,,*灌口镇凤泉路196号,,厦门市集美区康禾药行,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.98939,24.607922
562,1,11,652,500.0,,厦门市集美区灌口街144号,,厦门市集美区康寿药店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.99444,24.605289
563,1,11,653,501.0,,厦门市集美区灌口镇三社村洪茂社,,厦门市集美区康营药店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.01348,24.607243
567,1,11,657,380.0,,集美区前场社区市尾23号,,厦门市集美区荣福堂药店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.019657,24.576826
571,1,11,661,390.0,,集美区杏滨街道前场村官林头社41号,,厦门市集美区世康堂药店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.013119,24.588002
1622,1,11,662,78.0,,杏林高浦北路35号,,厦门市集美区寿莲福药店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.051708,24.560989
576,1,11,666,140.0,,厦门市集美区灌口镇安仁大道1001号（第13号店面）,,厦门文祥兴药业有限公司（股份厦门）,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.002052,24.603578
578,1,11,668,110.0,,锦园西里90-91号,,康城社区卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.022842,24.594721
905,1,11,669,,,集美区杏林日新路27号,,杏滨街道社区卫生服务中心总院,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.030986,24.564221
579,1,11,670,140.0,,厦门市集美区杏滨街道后尾路118号,,厦门市集美区杏西保安堂大药房,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.036,24.55476
580,1,11,671,400.0,,集美区灌口镇上塘村大路乾,,厦门市集美区延康堂药店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.987349,24.609123
581,1,11,672,410.0,,厦门市集美区杏滨街道西滨中路35号,,厦门市集美区养元堂药店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.017909,24.562361
582,1,11,673,150.0,,集美区杏林西滨村79号,,厦门市集美区怡鑫堂药店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.020207,24.561388
584,1,11,675,420.0,,集美区锦园村锦园路8号,,厦门市集美区源泉堂药店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.026967,24.589148
1446,1,11,1342,134.0,,灌口大道1838号,,厦门集美丽红西医妇科诊所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.996258,24.614434
784,1,11,1068,480.0,,杏美路167号,,杏美路167号,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.022873,24.576
797,1,11,1081,444.0,,集美灌口,,中国人民解放军63758部队卫生队,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.998818,24.603737
811,1,11,1098,151.0,,厦门市集美区灌口镇铁山社里3组,,厦门市集美区永鑫堂药店,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.097478,24.602964
736,1,11,999,4300.0,,厦门市海沧区东孚大道3001号,,总院,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.942687,24.564042
1078,1,11,1000,,,东瑶村东瑶路1号,,东瑶村卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.956807,24.5529
1080,1,11,1002,,,厦门市海沧区东孚街道孚莲二里佳福花园1号楼103、119、120、121室,,芸美村卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.960494,24.533318
737,1,11,1004,440.0,,集美区杏西路15号之4,,厦门市杏林区怡安药局,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.038019,24.56468
1580,1,11,1461,,,集美区杏南路46号,,信华科技（厦门）有限公司医务室,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.037892,24.557299
1643,1,11,1521,,,厦门集美区杏美路160号,,集美常启诊所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.023873,24.576129
2052,1,11,1895,,,"福建厦门集美区灌口镇双观庵
",,厦门市集美区灌口医院	药房 ,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.99864,24.619873
2163,1,11,1998,,,"福建厦门华泰路3号B幢 2楼
",,"厦门鹭燕统一药房有限公司
",线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.101687,24.504359
2347,1,11,2016,,,"福建集美区杏滨街道杏美路167号
",,"集美区杏滨前场中心卫生所
",线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.022493,24.576
1901,1,11,1891,,,福建厦门集美区杏林洪隶路11号 ,,厦门市第一医院杏林分院	仓库 ,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.040836,24.569057
1900,1,11,1892,,,"福建厦门集美区杏林洪隶路11号
",,"厦门市第一医院杏林分院	供应室
",线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.040836,24.569057
2328,1,11,2228,,,灌口镇黄庄社区黄庄里267号旁,,灌口镇黄庄社区居委会中心卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.990608,24.599037
2329,1,11,2229,,,集美区灌口镇三社村松公社,,灌口镇三社村中心卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.014143,24.604845
2330,1,11,2230,,,灌口镇上塘村大路乾,,灌口镇上塘村中心卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,117.987349,24.609123
239344,1,11,2248,,,厦门市集美区灌南工业区安仁大道1599号,,厦门燕来福制药有限公司,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.007546,24.598598
239343,1,11,2249,,,福建厦门华泰路3号B幢三层,,燕来福制药有限公司,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.101687,24.504359
16817,1,11,2272,253.0,,湖里区禾山街道县后166号,,集美区灌口镇井城村中心卫生所,线路11,1,1,1,汽运,汽运,26,JHQ11,集货区11,11,,,厦门物流中心,,118.15321,24.525099
