,ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location,Index
6281,8.0,2276.0,集美区后溪镇溪西村上厝4号,集美区后溪镇溪西村中心卫生所,"118.026039,24.630751",2342
6286,8.0,2746.0,厦门市集美区银盛里91号之108、109号,厦门市集美区福民堂药店,"118.10417,24.58057",2343
6298,8.0,2781.0,集美区岑东路72号,厦门市集美区集美街道社区卫生服务中心,"118.097568,24.571299",2344
6320,8.0,2839.0,*集美区乐海路23号新华都商场一楼8-2#、8-3#,健康八五集美店,"118.109285,24.586064",2345
6325,8.0,2487.0,集美区岑头街3号,厦门集美景平西医内科诊所,"118.095449,24.570865",2346
6336,8.0,2542.0,4号楼4楼,"厦门市第二医院（集美）	仓库
","118.103414002844,24.5844168131745",2347
6357,8.0,6824.0,*厦门市集美区孙坂北路568号301之二,康桥医药,"118.04499,24.623495",2348
6359,8.0,9275.0,厦门市集美区嘉庚路91-3号,厦门市集美区,"118.101203,24.569359",2349
6360,8.0,9276.0,厦门市集美区嘉庚路91-3号,厦门市集美区,,2349
6481,8.0,23124.0,厦门市同安区美溪道湖里工业园33号401东侧,厦门市祥众医药有限公司(股份厦门）,,2350
6964,8.0,2239478.0,厦门市同安区美溪道湖里工业园33号401东侧,厦门市同安区美溪道湖里工业园33号401东侧,,2350
6751,8.0,2226517.0,厦门市同安区美溪道湖里工业园33号401东侧,厦门浩旺医药有限公司,,2350
6797,8.0,2240010.0,厦门市同安区美溪道湖里工业园33号401东侧,厦门浩旺医药有限公司,,2350
6363,8.0,11175.0,厦门市同安区美溪道湖里工业园33号4楼,厦门浩旺医药有限公司,"118.156515,24.65152",2350
6707,8.0,1511957.0,厦门市同安区美溪道湖里工业园33号4楼,厦门商意大药房连锁有限公司,,2350
6576,8.0,396602.0,厦门市同安区美溪道湖里工业园33号401室东侧,厦门修正堂医药有限公司,,2350
6908,8.0,2241515.0,厦门市同安区美溪道湖里工业园33号401东侧,厦门浩旺医药有限公司,,2350
7077,8.0,2551410.0,厦门市同安区美溪道湖里工业园33号4楼,（燕来福）厦门商意大药房连锁有限公司,,2350
6367,8.0,12108.0,同安区西柯镇潘涂村丁字街150号,厦门同安同仁门诊部,,2351
6366,8.0,12107.0,同安区西柯镇潘涂村丁字街150号,厦门同安同仁门诊部,"118.141768,24.645197",2351
6738,8.0,2217850.0,厦门市同安区西柯镇潘涂村丁字街150号,厦门同安安欣堂门诊部,,2351
6368,8.0,13214.0,厦门市集美区侨英街道凤林中路（4组）30号,厦门集美秀宜西医妇科诊所,"118.108806,24.591771",2352
6369,8.0,12871.0,厦门市集美区霞梧里189-101室 ,集美霞梧分店,"118.105993,24.593378",2353
6527,8.0,49546.0,厦门市集美区石鼓路119号楼之一店面,石鼓分店,,2354
6565,8.0,341793.0,厦门市集美区石鼓路119号楼之一店面,石鼓店,,2354
6370,8.0,12899.0,厦门市集美区石鼓路119号楼之一店面,石鼓分店,"118.099487,24.575474",2354
6557,8.0,212487.0,厦门市集美区东林路589号(1号厂房)3楼南侧、(2号厂房)3楼,福建鸿越医药有限公司（股份厦门）,,2355
6371,8.0,13518.0,*厦门市集美区侨英街道东林路589号,厦门市集美区善德堂药店,"118.108391,24.607409",2355
6386,8.0,27510.0,厦门市集美区东林路589号(1号厂房)3楼南侧、(2号厂房)3楼,福建鸿越医药有限公司,,2355
6379,8.0,31537.0,厦门市集美区东林路589号(1号厂房)3楼南侧、(2号厂房)3楼,LY福建鸿越医药有限公司仓库,,2355
6510,8.0,51477.0,厦门市集美区塘埔路99-101之89-1号店面,塘埔路分店,,2356
6372,8.0,12881.0,厦门市集美区塘埔路99-101之89-1号店面,塘埔路分店,"118.102106,24.572355",2356
6555,8.0,197323.0,厦门市集美区塘埔路99-101之89-1号商场,塘埔店,,2356
6373,8.0,14410.0,厦门市同集中路1666号,厦门古龙食品有限公司,"118.140791,24.647335",2357
6374,8.0,13575.0,*厦门市同安区西柯镇官浔村东官浔里364号,厦门市同安区明华堂药店,"118.149397,24.654802",2358
6376,8.0,24197.0,集美区后溪镇新村东里148号,厦门集美顺叉西医内科诊所,"118.02879,24.641237",2359
7092,8.0,3020266.0,厦门市集美区后溪镇新村东里148号101、102,厦门集美开荣西医内科诊所,,2359
6382,8.0,23802.0,集美区凤林居委会下头路87号,厦门集美河福中医内科诊所,"118.111154,24.592261",2360
6385,8.0,26830.0,集美区集美街道塘埔路171号,厦门市爱欣老年公寓(集美点)医务室,"118.104759,24.572406",2361
6387,8.0,26390.0,集美区集美街道塘埔路171号,厦门市爱欣老年公寓(集美点)医务室,,2361
6573,8.0,393336.0,厦门市同安区西柯镇埭头村埭头里381号,厦门同安陈文鹏西医内科诊所（股份厦门）,,2362
6388,8.0,23445.0,厦门市同安区西柯镇埭头里381号,厦门同安李雨春西医内科诊所,"118.145235,24.67022",2362
7045,8.0,2238642.0,厦门市同安区西柯镇埭头村埭头里381号,厦门市同安区西柯镇埭头村埭头里381号,,2362
6535,8.0,42333.0,厦门市同安区西柯镇轻工食品工业园白云大道100号分拣中心第1、2、3层,厦门九州通医药有限公司(股份厦门）,,2363
7070,8.0,2331029.0,厦门市同安区西柯镇轻工食品工业园白云大道100号分拣中心第1、2、3层,厦门市同安区西柯镇轻工食品工业园白云大道100号分拣中心第1、2、3层,,2363
6794,8.0,2240143.0,厦门市同安区柯镇轻工食品工业园白云大道100号分拣中心第1、2、3、层,厦门九州通医药有限公司,,2363
6389,8.0,30191.0,厦门市同安区白云大道100号分拣中心2楼西侧,厦门济元医药有限公司（股份厦门）,"118.12028,24.6571",2363
6545,8.0,58675.0,厦门市同安区西柯镇轻工食品工业园白云大道100号分拣中心第1、2、3层,漳州线厦门九州通医药有限公司,,2363
6900,8.0,2238586.0,集美区桥英街道叶厝30号,集美区桥英街道叶厝30号,,2364
6952,8.0,2238720.0,厦门市集美区侨英街道叶厝158号,厦门市集美区侨英街道叶厝158号,,2364
6392,8.0,22663.0,集美区侨英街道叶厝30号,厦门集美卉霞西医内科诊所,"118.109645,24.597603",2364
6394,8.0,24243.0,厦门市集美区凤林村前山路140号,厦门市集美区金意堂药店,"118.110979,24.589324",2365
6480,8.0,32128.0,厦门市集美区侨英街道凤林前山路140号,药店,,2365
6861,8.0,2239012.0,厦门市集美区凤林村前山路140号,厦门市集美区凤林村前山路140号,,2365
6406,8.0,31209.0,厦门市同安区美溪道思明工业园19号501单元东侧,仓库,"118.160079,24.650755",2366
6478,8.0,32111.0,*厦门市同安区美溪道思明工业园19号501单元西侧,仓库,,2366
6427,8.0,30444.0,厦门市集美区天安路31-35号（车间）二楼,仓库,,2367
6474,8.0,31913.0,厦门市集美区天安路31-35号（车间）二楼,燕来福,,2367
6475,8.0,31914.0,厦门市集美区天安路31-35号（车间）二楼,仓库,,2367
6476,8.0,31915.0,厦门市集美区天安路31-35号（车间）二楼,海峡两岸,,2367
6611,8.0,701119.0,厦门市集美区天安路31-35号（车间）二楼,海峡两岸（厦门祝强大药房有限公司）,,2367
6425,8.0,30442.0,厦门市集美区天安路31-35号（车间）二楼,厦门祝强大药房有限公司,"118.104428,24.592875",2367
6612,8.0,701120.0,厦门市集美区天安路31-35号（车间）二楼,仓库,,2367
6613,8.0,701121.0,厦门市集美区天安路31-35号（车间）二楼,燕来福（厦门祝强大药房有限公司）,,2367
6426,8.0,30443.0,厦门市集美区天安路31-35号（车间）二楼,燕来福（厦门祝强大药房有限公司）,,2367
7013,8.0,2241947.0,厦门市集美区天安路31-35号（车间）二楼,燕来福（厦门祝强大药房有限公司）,,2367
6432,8.0,19497.0,厦门市集美区侨英街道兑山居委会宅内28号,厦门集美佃明西医内科诊所,"118.089796,24.600857",2368
6587,8.0,700683.0,厦门市集美区侨英街道兑山居委会宅内28号,三明,,2368
6883,8.0,2239504.0,厦门市集美区环珠路258号（3号厂房）3楼,厦门市集美区环珠路258号（3号厂房）3楼,,2369
6433,8.0,29152.0,厦门市集美区环珠路258号（3号厂房）3楼,厦门绿雅堂药业有限公司（股份厦门）,"118.102158,24.60879",2369
6436,8.0,34517.0,厦门市同安区同龙路591号501单元东侧,股份中药材,"118.184288,24.675115",2370
6483,8.0,32139.0,厦门市同安区同龙路591号501单元东侧,股份中药材,,2370
6437,8.0,34518.0,厦门市同安区同龙二路591号5楼东侧,仓库,"118.188536,24.683247",2371
6511,8.0,53056.0,厦门市集美区侨英街道浒井社区居委会天英二里祥和雅筑26、27号,浒井分店,,2372
6438,8.0,19577.0,厦门市集美区侨英街道浒井社区居委会天英二里祥和雅筑26、27号,浒井分店,"118.101947,24.60397",2372
6440,8.0,22442.0,厦门市同安区西柯镇美人山一里13-8号,厦门同安同翔门诊部,"118.128096,24.620741",2373
8982,6.0,2503.0,思明区莲前东路409号705室,厦门健康九九医药连锁有限公司,,2374
6471,8.0,34331.0,厦门市思明区莲前东路409号705室,仓库,,2374
6445,8.0,31664.0,厦门市思明区莲前东路409号705室,海峡两岸,"118.160465,24.476286",2374
6562,8.0,263607.0,厦门市思明区莲前东路409号705室,（燕来福）厦门健康九九医药连锁有限公司,,2374
6466,8.0,31788.0,厦门市集美区后溪镇港头村天马华侨农场,燕来福,"118.080955,24.618352",2375
6473,8.0,22502.0,滨水小区一里110楼二楼,滨水服务站,"118.090744,24.593424",2376
6596,8.0,700848.0,滨水小区一里110楼二楼,滨水服务站,,2376
6491,8.0,21836.0,厦门市集美区岑西路125号202店面,集美岑西分店,"118.09567,24.572998",2377
6524,8.0,47296.0,厦门市集美区岑西路125号202店面,集美岑西,,2377
6553,8.0,55071.0,厦门市集美区岑西路125号202店面,集美岑西分店,,2377
6516,8.0,36612.0,厦门市集美区岑西路125号202店面,集美岑西,,2377
6919,8.0,2238936.0,厦门市集美区后溪镇新村西里75号,厦门市集美区后溪镇新村西里75号,,2378
6492,8.0,22043.0,厦门市集美区后溪新村西里75号,厦门市广厦大药房有限公司,"118.029228,24.644536",2378
6584,8.0,701483.0,集美区侨英街道兑山宅内12号一层,厦门集美玖零未护理站（股份厦门）,,2379
6517,8.0,40653.0,集美区侨英街道兑山宅内12号一层,厦门集美玖零未护理站（股份厦门）,,2379
6505,8.0,49507.0,集美区侨英街道兑山宅内12号一层,厦门集美玖零未护理站,"118.090314,24.600361",2379
6550,8.0,40493.0,集美区侨英街道兑山宅内12号一层,厦门集美玖零未护理站,,2379
6506,8.0,39273.0,厦门市同安区西柯镇官浔村东宫浔里293号,厦门同安韩兴国中医科诊所（股份厦门）,"118.145725,24.657938",2380
6507,8.0,37752.0,厦门市集美区乐海路32-103号,集美乐海分店,"118.104766,24.586503",2381
6508,8.0,51343.0,集美区浔江路199号医疗办公楼（5号楼）,海峡两岸,"118.105007,24.579569",2382
6539,8.0,59843.0,集美区浔江路199号医疗办公楼（5号楼）,燕来福,,2382
6560,8.0,263806.0,集美区浔江路199号医疗办公楼（5号楼）,燕来福（厦门集美旦昊中医门诊部）,,2382
6547,8.0,39113.0,集美区浔江路199号医疗办公楼（5号楼）,厦门集美旦昊中医门诊部有限公司,,2382
7031,8.0,2242424.0,集美区浔江路199号医疗办公楼（5号楼）,燕来福（厦门集美旦昊中医门诊部）,,2382
6520,8.0,35435.0,集安广场安置房同集南路338号101单元至105单元店面,集安服务站,"118.122003,24.606022",2383
6525,8.0,40213.0,厦门市集美区浔江路87,厦门集美家平中医内科诊所,,2384
6522,8.0,50025.0,厦门市集美区浔江路87,海峡两岸,,2384
6521,8.0,54097.0,厦门市集美区浔江路87,燕来福（厦门集美家平中医内科诊所）,"118.105937,24.569129",2384
6803,8.0,2206625.0,厦门市集美区侨英街道叶厝霞梧路8号,厦门百姓妇产医院,,2385
6529,8.0,61693.0,厦门市集美区侨英街道叶厝霞梧路8号,厦门百姓妇产医院（股份厦门）,"118.105697,24.594084",2385
7032,8.0,2242449.0,厦门市集美区侨英街道叶厝霞梧路8号,厦门百姓妇产医院,,2385
6530,8.0,37730.0,厦门市同安区西柯镇官浔村官浔一里51号楼,厦门同安和济堂门诊部,"118.149594,24.654613",2386
6554,8.0,83073.0,厦门市集美区乐海南里112号,厦门绿金谷大药房有限公司（股份厦门）,,2387
6559,8.0,263864.0,厦门市集美区乐海南里112号,燕来福（厦门绿金谷大药房有限公司）,,2387
6531,8.0,61173.0,厦门市集美区乐海南里112号,厦门绿金谷大药房有限公司,"118.106758,24.585281",2387
7000,8.0,2239173.0,厦门市集美区凤安一里24号之二,厦门市集美区凤安一里24号之二,,2388
6532,8.0,37613.0,厦门市集美区凤安一里24号之二,厦门益元宏医药有限公司（股份厦门）,"118.116302,24.596263",2388
6570,8.0,385900.0,厦门市集美区侨英街道凤安一里113号、114号之二、115号之二、116号之二,厦门集美佑康综合门诊部,,2388
7029,8.0,2241980.0,厦门市集美区侨英街道凤安一里113号,（燕来福）厦门集美佑康阳光老年公寓综合门诊部,,2388
6706,8.0,1688409.0,厦门市集美区侨英街道凤安一里113号,厦门集美佑康阳光老年公寓综合门诊部,,2388
6534,8.0,45794.0,厦门市集美区东安南二里79号,厦门医心堂大药房有限公司（股份厦门）,"118.120643,24.601954",2389
6633,8.0,398515.0,厦门市集美区东安南二里79号,厦门医心堂大药房有限公司,,2389
6536,8.0,44153.0,集美区侨英街道东安村仔里路141号,厦门集美衍廉西医内科诊所（股份厦门）,"118.108692,24.608144",2390
6538,8.0,45753.0,集美区天马路301号111-114、301号二层,厦门集美吉康综合门诊部（股份厦门）,"118.086636,24.632324",2391
6829,8.0,2243451.0,厦门市集美区后溪镇天马路301号111-114、301号二楼,厦门集美吉康综合门诊部有限公司,,2391
6832,8.0,2243482.0,厦门市集美区后溪镇天马路301号111-114、301号二楼,（燕来福）厦门集美吉康综合门诊部有限公司,,2391
6541,8.0,59311.0,集美集源路137号,燕来福,"118.105006,24.574975",2392
6542,8.0,59312.0,厦门市集美区侨英街道凤林中路181号,药店,"118.109235,24.592996",2393
6543,8.0,54598.0,厦门市集美区九天湖六里46号,厦门市保济堂药业有限公司,"118.048567,24.594802",2394
8464,11.0,2241423.0,厦门市集美区九天湖六里46号,厦门市保济堂药业有限公司,,2394
8562,11.0,2238921.0,厦门市集美区九天湖六里46号,厦门市集美区九天湖六里46号,,2394
7020,8.0,2238956.0,厦门市集美区侨英街道叶厝村下梧社1组28号,厦门市集美区侨英街道叶厝村下梧社1组28号,,2395
6544,8.0,58665.0,厦门市集美区侨英街道叶厝村下梧社1组28号,厦门市和安药业有限公司,"118.026722,24.630912",2395
6546,8.0,54609.0,厦门市集美区石鼓路120-122号集宏大厦一楼之一,仓库,"118.099378,24.573946",2396
6549,8.0,56168.0,厦门市集美区乐海路32号2号商场,集美乐海分店,"118.1047,24.586547",2397
9602,21.0,42113.0,集美区乐海路32号2号商场,乐海店,,2397
6552,8.0,36273.0,厦门市同安区西柯镇潘涂村其池尾里30号,厦门同安史爱想西医妇科诊所,"118.144851,24.645246",2398
7047,8.0,2238665.0,厦门市同安区西柯镇潘涂村其池尾里30号,厦门市同安区西柯镇潘涂村其池尾里30号,,2398
6566,8.0,396456.0,集美区滨水一里63号、64号、65号,厦门集美祝强综合门诊部（股份厦门）,,2399
6556,8.0,232266.0,厦门市集美区侨英街道滨水一里63号、64号、65号,厦门集美博康门诊部（股份厦门）,"118.089822,24.593673",2399
6860,8.0,2241190.0,厦门市集美区东安南二里25号,厦门市集美区东安南二里25号,,2400
6852,8.0,2239409.0,厦门市集美区东安南二里25号,厦门市集美区东安南二里25号,,2400
6558,8.0,1033722.0,厦门市集美区侨英街道东安南二里72、73号,厦门集美康德佳口腔门诊部（股份厦门）,"118.120079,24.602039",2400
7067,8.0,2246731.0,厦门市集美区东安南二里25号,福建省昌盛大药房有限公司东安店,,2400
6563,8.0,316776.0,厦门市同安区西柯镇官浔村东官浔里80号第一间,厦门同安陈德明中医科诊所（股份厦门）,"118.148565,24.659367",2401
